template_id,template_name,template_dir,script_role,script_kind,script_name,script_relpath,script_path,script_size_bytes,title,requirement,purpose,method_summary,packages,functions_defined,input_references,output_references,chain_position,upstream_scripts,downstream_scripts,related_docs,companion_html,example_png,install_dependencies_file,input_file_count,input_files_preview,tags
256,panelLink,FigureYa256panelLink,helper,R,new-scale.R,FigureYa256panelLink/new-scale.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa256panelLink/new-scale.R,1655,FigureYa panelLink,,Helper script defining functions: new_scale;new_scale_color;new_scale_colour;new_scale_fill,packages=ggplot2 | functions=new_scale;new_scale_color;new_scale_colour;new_scale_fill,ggplot2,new_scale;new_scale_color;new_scale_colour;new_scale_fill,,,,,FigureYa256panelLink/FigureYa256panelLink.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa256panelLink/FigureYa256panelLink.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa256panelLink/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa256panelLink/install_dependencies.R,4,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa256panelLink/easy_input_drugAnn.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa256panelLink/easy_input_geneAnn.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa256panelLink/easy_input_hypoxia.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa256panelLink/easy_input_practice.csv,figureya;omics;single-cell
257,armCNV,FigureYa257armCNV,tutorial,Rmd,FigureYa257armCNV.Rmd,FigureYa257armCNV/FigureYa257armCNV.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/FigureYa257armCNV.Rmd,15759,FigureYa257armCNV,"比较Im-H和Im-L两个组臂级扩增和缺失频率和焦点级扩增和缺失水平，画出图4B的最后两个图。示例数据随便就行。 Requirement Description Compare the arm-level amplification and deletion frequencies and focus-level amplification and deletion levels between the two groups of Im-H and Im-L, and plot the last two plots of Figure 4B. Sample data is just fine. ![](example.png) 出自<https://linkinghub.elsevier.com/retrieve/pii/S2001037021003366> from<https://linkinghub.elsevier.com/retrieve/pii/S2001037021003366> Fig. 4. Molecular features of the immune subtypes of melanoma. B. Comparisons of tumor mutation burden (TMB), homologous recombination deficiency (HRD) scores, and global methylation levels among the three immune subtypes in TCGA-melanoma; predic","比较Im-H和Im-L两个组臂级扩增和缺失频率和焦点级扩增和缺失水平，画出图4B的最后两个图。示例数据随便就行。 Requirement Description Compare the arm-level amplification and deletion frequencies and focus-level amplification and deletion levels between the two groups of Im-H and Im-L, and plot the last two plots of Figure 4B. Sample data is just fine. ![](example.png) 出自<https://linkinghub.elsevier.com/retrieve/pii/S2001037021003366> from<https://linkinghub.elsevier.com/retrieve/pii/S2001037021003366> Fig. 4. Molecular features of the immune subtypes of melanoma. B. Comparisons of tumor mutation burden (TMB), homologous recombination deficiency (HRD) scores, and global methylation levels among the three immune subtypes in TCGA-melanoma; predic",packages=data;ggplot2;knitr;patchwork;reshape2 | inputs=install_dependencies.R;broad_values_by_arm.txt;all_data_by_genes.txt;easy_input_annotation.txt | outputs=output_percentage and fisher test of cnv in two groups.txt;arm-level scnv frequency barplot.pdf;output_focal-level cnv.txt;focal-scna line chart.pdf,data;ggplot2;knitr;patchwork;reshape2,,install_dependencies.R;broad_values_by_arm.txt;all_data_by_genes.txt;easy_input_annotation.txt,output_percentage and fisher test of cnv in two groups.txt;arm-level scnv frequency barplot.pdf;output_focal-level cnv.txt;focal-scna line chart.pdf,,FigureYa257armCNV/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/FigureYa257armCNV.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/easy_input_annotation.txt,cancer-genomics;cnv;correlation;enrichment;epigenomics;figureya;go;immunology;methylation;mutation;omics;pathway;single-cell;statistics;tumor-microenvironment;visualization
257,armCNV,FigureYa257armCNV,dependency,R,install_dependencies.R,FigureYa257armCNV/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/install_dependencies.R,2010,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa257armCNV/FigureYa257armCNV.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/FigureYa257armCNV.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa257armCNV/easy_input_annotation.txt,cancer-genomics;cnv;figureya;omics;single-cell
258,SNF,FigureYa258SNF,tutorial,Rmd,FigureYa258SNF.Rmd,FigureYa258SNF/FigureYa258SNF.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/FigureYa258SNF.Rmd,8507,FigureYa258SNF,"Demand description 用多组学数据，比如DNA甲基化和基因表达数据，一起识别疾病亚组，像这篇文章用相似网络融合 (SNF)这种方法。 Using multi-omics data, such as DNA methylation and gene expression data, to jointly identify disease subgroups, as demonstrated in this article using methods like Similarity Network Fusion (SNF). ![](method.png) 出自：<https://www.sciencedirect.com/science/article/pii/S1535610817302015?via%3Dihub> Source: <https://www.sciencedirect.com/science/article/pii/S1535610817302015?via%3Dihub> 应用场景 Application scenarios","Demand description 用多组学数据，比如DNA甲基化和基因表达数据，一起识别疾病亚组，像这篇文章用相似网络融合 (SNF)这种方法。 Using multi-omics data, such as DNA methylation and gene expression data, to jointly identify disease subgroups, as demonstrated in this article using methods like Similarity Network Fusion (SNF). ![](method.png) 出自：<https://www.sciencedirect.com/science/article/pii/S1535610817302015?via%3Dihub> Source: <https://www.sciencedirect.com/science/article/pii/S1535610817302015?via%3Dihub> 应用场景 Application scenarios",packages=NMF;SNFtool;data;knitr;pheatmap;wateRmelon | functions=normalize | inputs=install_dependencies.R;easy_input_expr.txt;easy_input_beta.txt | outputs=.pdf,NMF;SNFtool;data;knitr;pheatmap;wateRmelon,normalize,install_dependencies.R;easy_input_expr.txt;easy_input_beta.txt,.pdf,,FigureYa258SNF/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/FigureYa258SNF.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/explain_picture.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/easy_input_beta.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/easy_input_expr.txt,epigenomics;figureya;heatmap;matrix;methylation;omics;single-cell
258,SNF,FigureYa258SNF,dependency,R,install_dependencies.R,FigureYa258SNF/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/install_dependencies.R,2191,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa258SNF/FigureYa258SNF.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/FigureYa258SNF.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/explain_picture.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/easy_input_beta.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa258SNF/easy_input_expr.txt,figureya;omics;single-cell
259,circLink,FigureYa259circLink,helper,R,crosslink.R,FigureYa259circLink/crosslink.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/crosslink.R,35982,new_scale,,Helper script defining functions: cl_active;cl_align;cl_annotation;cl_coord;cl_copy;cl_layouts;cl_plot;cl_plot2;cl_rel2abs;cl_void;cl_xrange;cl_yrange;crosslink;definition;get_cross;get_header;get_link;p_layer;set_header;set_space;show_aes,packages=aplot;forcats;ggnewscale;ggplot2;patchwork;scales | functions=cl_active;cl_align;cl_annotation;cl_coord;cl_copy;cl_layouts;cl_plot;cl_plot2;cl_rel2abs;cl_void;cl_xrange;cl_yrange;crosslink;definition;get_cross;get_header;get_link;p_layer;set_header;set_space;show_aes,aplot;forcats;ggnewscale;ggplot2;patchwork;scales,cl_active;cl_align;cl_annotation;cl_coord;cl_copy;cl_layouts;cl_plot;cl_plot2;cl_rel2abs;cl_void;cl_xrange;cl_yrange;crosslink;definition;get_cross;get_header;get_link;p_layer;set_header;set_space;show_aes,,,,,FigureYa259circLink/FigureYa259circLink.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/FigureYa259circLink.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_links.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_nodes.csv,figureya;omics;single-cell
259,circLink,FigureYa259circLink,tutorial,Rmd,FigureYa259circLink.Rmd,FigureYa259circLink/FigureYa259circLink.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/FigureYa259circLink.Rmd,13839,FigureYa259circLink,"画出这种连线图。 Draw this connection diagram. ![](example1.png) From <https://molecular-cancer.biomedcentral.com/articles/10.1186/s12943-021-01322-w>, from the same article as FigureYa260CNV. Fig. 5 Transcriptional and post-transcriptional characteristics associated with the WM_Score. a Differences in miRNA-targeted signaling pathways in the TCGA-COAD/READ cohort between the WM_Score-high and -low groups. The red line represents a low expression of miRNA in the high WM_Score group, and the blue line represents a high expression of miRNA in the low WM_Score group. Red dots correspond to miRNA-targeted genes highly expressed in the high WM_Score group, and blue dots correspond to miRNA-targeted genes","画出这种连线图。 Draw this connection diagram. ![](example1.png) From <https://molecular-cancer.biomedcentral.com/articles/10.1186/s12943-021-01322-w>, from the same article as FigureYa260CNV. Fig. 5 Transcriptional and post-transcriptional characteristics associated with the WM_Score. a Differences in miRNA-targeted signaling pathways in the TCGA-COAD/READ cohort between the WM_Score-high and -low groups. The red line represents a low expression of miRNA in the high WM_Score group, and the blue line represents a high expression of miRNA in the low WM_Score group. Red dots correspond to miRNA-targeted genes highly expressed in the high WM_Score group, and blue dots correspond to miRNA-targeted genes","packages=ggforce;ggplot2;ggrepel;knitr;magrittr;patchwork;rlang;scales;tidyverse | functions=mapTo2pi;toCircle | inputs=install_dependencies.R;crosslink.R;layout.R;transfromation.R;utils.R;source,;easy_input_links.csv;easy_input_nodes.csv | outputs=circLink.pdf;easy_input_links.csv;easy_input_nodes.csv",ggforce;ggplot2;ggrepel;knitr;magrittr;patchwork;rlang;scales;tidyverse,mapTo2pi;toCircle,"install_dependencies.R;crosslink.R;layout.R;transfromation.R;utils.R;source,;easy_input_links.csv;easy_input_nodes.csv",circLink.pdf;easy_input_links.csv;easy_input_nodes.csv,,FigureYa259circLink/crosslink.R;FigureYa259circLink/install_dependencies.R;FigureYa259circLink/layout.R;FigureYa259circLink/transfromation.R;FigureYa259circLink/utils.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/FigureYa259circLink.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_links.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_nodes.csv,cancer-genomics;cnv;correlation;figureya;omics;single-cell;statistics;visualization
259,circLink,FigureYa259circLink,dependency,R,install_dependencies.R,FigureYa259circLink/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/install_dependencies.R,1408,Auto-generated R dependency installation script,,Install dependency packages for the template.,functions=install_cran_package;is_package_installed,,install_cran_package;is_package_installed,,,,,FigureYa259circLink/FigureYa259circLink.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/FigureYa259circLink.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_links.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_nodes.csv,figureya;omics;single-cell
259,circLink,FigureYa259circLink,helper,R,layout.R,FigureYa259circLink/layout.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/layout.R,6608,FigureYa circLink,,Helper script defining functions: layout_arc;layout_column;layout_hive;layout_polygon;layout_row,functions=layout_arc;layout_column;layout_hive;layout_polygon;layout_row,,layout_arc;layout_column;layout_hive;layout_polygon;layout_row,,,,,FigureYa259circLink/FigureYa259circLink.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/FigureYa259circLink.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_links.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_nodes.csv,enrichment;figureya;go;omics;pathway;single-cell
259,circLink,FigureYa259circLink,helper,R,transfromation.R,FigureYa259circLink/transfromation.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/transfromation.R,14634,FigureYa circLink,,Helper script defining functions: tf_affine;tf_flip;tf_fun;tf_rotate;tf_scale;tf_shear;tf_shift;transform_by_fun;transform_by_matrix;transform_matrix;transform_matrix_affine,packages=Rconic;ggplot2;magrittr;scales | functions=tf_affine;tf_flip;tf_fun;tf_rotate;tf_scale;tf_shear;tf_shift;transform_by_fun;transform_by_matrix;transform_matrix;transform_matrix_affine,Rconic;ggplot2;magrittr;scales,tf_affine;tf_flip;tf_fun;tf_rotate;tf_scale;tf_shear;tf_shift;transform_by_fun;transform_by_matrix;transform_matrix;transform_matrix_affine,,,,,FigureYa259circLink/FigureYa259circLink.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/FigureYa259circLink.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_links.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_nodes.csv,figureya;omics;single-cell
259,circLink,FigureYa259circLink,helper,R,utils.R,FigureYa259circLink/utils.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/utils.R,14006,FigureYa circLink,,Helper script defining functions: circle_projector;coerce_x_len;degree_to_radian;gen_demo;index_to_name;interval_inclusion;list_along;merge_list;new_aesthetic;nullna_default;override_aes;period_arcTrig;period_variable;radian_to_degree;segment_range;string_to_circle;todataframe_by_list;tolist_by_group;vector_to_coord,packages=rlang;scales | functions=circle_projector;coerce_x_len;degree_to_radian;gen_demo;index_to_name;interval_inclusion;list_along;merge_list;new_aesthetic;nullna_default;override_aes;period_arcTrig;period_variable;radian_to_degree;segment_range;string_to_circle;todataframe_by_list;tolist_by_group;vector_to_coord,rlang;scales,circle_projector;coerce_x_len;degree_to_radian;gen_demo;index_to_name;interval_inclusion;list_along;merge_list;new_aesthetic;nullna_default;override_aes;period_arcTrig;period_variable;radian_to_degree;segment_range;string_to_circle;todataframe_by_list;tolist_by_group;vector_to_coord,,,,,FigureYa259circLink/FigureYa259circLink.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/FigureYa259circLink.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/example1.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_links.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa259circLink/easy_input_nodes.csv,figureya;omics;single-cell
25,Plus_Sankey_py,FigureYa25Plus_Sankey_py,tutorial,Notebook,FigureYa25Plus_Sankey_py.ipynb,FigureYa25Plus_Sankey_py/FigureYa25Plus_Sankey_py.ipynb,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Plus_Sankey_py/FigureYa25Plus_Sankey_py.ipynb,85922,FigureYa25Plus_Sankey_py,"Requirement Description 使用plotly创建美观、交互式的Sankey图。 Draw interactive sankey with plotly. ![](example.png) 出自<https://www.nature.com/articles/s41388-019-1026-9> Figure 2: Driver genes and pathways altered in MB.c, Graphical summary of the most frequently mutated genes (≥10 affected cases) and their subgroup distribution 应用场景 Application Scenarios 一套数据集可能有多重属性，每层属性之间有交叉，就可以用这种图来展示。另外，以第一变量为参照，往后的多层变量均参考与第一变量的关系，从而展示第一变量的流向。","Requirement Description 使用plotly创建美观、交互式的Sankey图。 Draw interactive sankey with plotly. ![](example.png) 出自<https://www.nature.com/articles/s41388-019-1026-9> Figure 2: Driver genes and pathways altered in MB.c, Graphical summary of the most frequently mutated genes (≥10 affected cases) and their subgroup distribution 应用场景 Application Scenarios 一套数据集可能有多重属性，每层属性之间有交叉，就可以用这种图来展示。另外，以第一变量为参照，往后的多层变量均参考与第一变量的关系，从而展示第一变量的流向。",packages=IPython;datetime;pandas;plotly | functions=create_sankey_plotly_simple;get_ordered_unique_values;print_data_summary | inputs=easy_input.txt,IPython;datetime;pandas;plotly,create_sankey_plotly_simple;get_ordered_unique_values;print_data_summary,easy_input.txt,,,,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Plus_Sankey_py/FigureYa25Plus_Sankey_py.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Plus_Sankey_py/example.png,,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Plus_Sankey_py/easy_input.txt,figureya;omics;single-cell
25,Sankey_update,FigureYa25Sankey_update,tutorial,Rmd,FigureYa25Sankey_update.Rmd,FigureYa25Sankey_update/FigureYa25Sankey_update.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/FigureYa25Sankey_update.Rmd,10683,FigureYa25Sankey_update,用R代码画出paper里的图。 Use R code to draw the plot in paper. ![](example.png) From <https://www.nature.com/articles/nature22973> 应用场景 Application scenario 一套数据集可能有多重属性，每层属性之间有交叉，就可以用这种图来展示。另外，以第一变量为参照，往后的多层变量均参考与第一变量的关系，从而展示第一变量的流向。 - 场景一：一个group包含多个基因，同一个基因的不同突变可能属于多个group。像例图一样，展示高频突变基因所处的分组。,用R代码画出paper里的图。 Use R code to draw the plot in paper. ![](example.png) From <https://www.nature.com/articles/nature22973> 应用场景 Application scenario 一套数据集可能有多重属性，每层属性之间有交叉，就可以用这种图来展示。另外，以第一变量为参照，往后的多层变量均参考与第一变量的关系，从而展示第一变量的流向。 - 场景一：一个group包含多个基因，同一个基因的不同突变可能属于多个group。像例图一样，展示高频突变基因所处的分组。,packages=dplyr;ggalluvial;knitr | inputs=install_dependencies.R;easy_input.txt | outputs=sankey_stratum_3.pdf;sankey_stratum_2.pdf;sankey_alluvium.pdf,dplyr;ggalluvial;knitr,,install_dependencies.R;easy_input.txt,sankey_stratum_3.pdf;sankey_stratum_2.pdf;sankey_alluvium.pdf,,FigureYa25Sankey_update/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/FigureYa25Sankey_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/easy_input.txt,figureya;omics;single-cell
25,Sankey_update,FigureYa25Sankey_update,dependency,R,install_dependencies.R,FigureYa25Sankey_update/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/install_dependencies.R,1995,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa25Sankey_update/FigureYa25Sankey_update.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/FigureYa25Sankey_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa25Sankey_update/easy_input.txt,figureya;omics;single-cell
260,CNV,FigureYa260CNV,tutorial,Rmd,FigureYa260CNV.Rmd,FigureYa260CNV/FigureYa260CNV.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/FigureYa260CNV.Rmd,10114,FigureYa260CNV,"Demand description 画出CNV的这个图。 Draw this CNV plot. ![](example.png) 出自：<https://molecular-cancer.biomedcentral.com/articles/10.1186/s12943-021-01322-w>，跟FigureYa259circLink和FigureYa262GDC出自同一篇文章。 图1. CRC中RNA修饰“书写器”的遗传及转录改变。 c, 柱状图显示TCGA-COAD/READ队列中RNA修饰“书写器”的CNV增益（红色）、缺失（蓝色）和非CNV（绿色）的频率。每根柱子的高度代表改变频率。 Source: <https://molecular-cancer.biomedcentral.com/articles/10.1186/s12943-021-01322-w>, it is from the same article as FigureYa259circLink and FigureYa262GDC.","Demand description 画出CNV的这个图。 Draw this CNV plot. ![](example.png) 出自：<https://molecular-cancer.biomedcentral.com/articles/10.1186/s12943-021-01322-w>，跟FigureYa259circLink和FigureYa262GDC出自同一篇文章。 图1. CRC中RNA修饰“书写器”的遗传及转录改变。 c, 柱状图显示TCGA-COAD/READ队列中RNA修饰“书写器”的CNV增益（红色）、缺失（蓝色）和非CNV（绿色）的频率。每根柱子的高度代表改变频率。 Source: <https://molecular-cancer.biomedcentral.com/articles/10.1186/s12943-021-01322-w>, it is from the same article as FigureYa259circLink and FigureYa262GDC.",packages=SummarizedExperiment;TCGAbiolinks;clusterProfiler;dplyr;knitr;magrittr;org;tidyverse | inputs=install_dependencies.R;easy_input_gene.txt | outputs=output_cnv.csv;CNV.pdf,SummarizedExperiment;TCGAbiolinks;clusterProfiler;dplyr;knitr;magrittr;org;tidyverse,,install_dependencies.R;easy_input_gene.txt,output_cnv.csv;CNV.pdf,,FigureYa260CNV/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/FigureYa260CNV.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/easy_input_gene.txt,cancer-genomics;cnv;figureya;omics;single-cell
260,CNV,FigureYa260CNV,dependency,R,install_dependencies.R,FigureYa260CNV/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/install_dependencies.R,2234,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa260CNV/FigureYa260CNV.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/FigureYa260CNV.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa260CNV/easy_input_gene.txt,cancer-genomics;cnv;figureya;omics;single-cell
261,circGene,FigureYa261circGene,tutorial,Rmd,FigureYa261circGene.Rmd,FigureYa261circGene/FigureYa261circGene.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/FigureYa261circGene.Rmd,7843,FigureYa261circGene,绘制基因位置的环形图。 Drawing a circular diagram of gene locations. ![](example.png) From <https://molecular-cancer.biomedcentral.com/articles/10.1186/s12943-020-01170-0> Fig. 1 Landscape of genetic and expression variation of m6A regulators in gastric cancer. d The location of CNV alteration of m6A regulators on 23 chromosomes using GSE62717 cohort. 应用场景 Application Scenario 把几个感兴趣的基因标注在基因组上，可以像这篇例文画成圆的。,绘制基因位置的环形图。 Drawing a circular diagram of gene locations. ![](example.png) From <https://molecular-cancer.biomedcentral.com/articles/10.1186/s12943-020-01170-0> Fig. 1 Landscape of genetic and expression variation of m6A regulators in gastric cancer. d The location of CNV alteration of m6A regulators on 23 chromosomes using GSE62717 cohort. 应用场景 Application Scenario 把几个感兴趣的基因标注在基因组上，可以像这篇例文画成圆的。,packages=RCircos;dplyr;knitr;magrittr;rtracklayer;tidyverse | inputs=install_dependencies.R;easy_input_gene.txt;very_easy_input.csv | outputs=very_easy_input.csv;circGene.pdf,RCircos;dplyr;knitr;magrittr;rtracklayer;tidyverse,,install_dependencies.R;easy_input_gene.txt;very_easy_input.csv,very_easy_input.csv;circGene.pdf,,FigureYa261circGene/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/FigureYa261circGene.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/easy_input_gene.txt,cancer-genomics;circos;cnv;figureya;genomics;omics;single-cell;visualization
261,circGene,FigureYa261circGene,dependency,R,install_dependencies.R,FigureYa261circGene/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/install_dependencies.R,2471,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa261circGene/FigureYa261circGene.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/FigureYa261circGene.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/install_dependencies.R,1,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa261circGene/easy_input_gene.txt,figureya;omics;single-cell
